"ASV_id","warmed_bacteria_gradient","warmed_bacteria","cooled_bacteria_gradient","cooled_bacteria","High Control","Low Control","Mid Control","Genus","Family","Phylum","Class","Order"
"1605",0.22,0.17,-0.2,0.06,NA,2.64,NA,"Intrasporangium","Intrasporangiaceae","Actinobacteria","Actinobacteria","Micrococcales"
"1173",0.33,0.32,-0.2,0.17,NA,2.89,NA,"Bryobacter","Bryobacteraceae","Acidobacteria","Acidobacteriae","Bryobacterales"
"170",0.24,0.29,-0.2,-0.11,NA,NA,NA,NA,NA,"Planctomycetota","Planctomycetes","Planctomycetales"
"925",0.27,0.25,-0.2,0.09,NA,4.33,NA,"Ferruginibacter","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"449",0.24,0.24,-0.2,0.09,NA,4.11,NA,"Chthoniobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"1347",0.19,0.24,-0.2,-0.11,3.85,4.39,4.25,NA,NA,"Actinobacteria","Thermoleophilia","Gaiellales"
"175",0.29,0.3,-0.2,0.05,NA,2.64,NA,NA,"env.OPS 17","Bacteroidota","Bacteroidia","Sphingobacteriales"
"788",0.26,0.13,-0.2,0.03,NA,4.08,NA,NA,NA,"Acidobacteria","Acidobacteriae","Acidobacteriales"
"152",0.02,0.02,-0.2,-0.21,NA,NA,NA,"Gemmata","Gemmataceae","Planctomycetota","Planctomycetes","Gemmatales"
"635",0.16,0.11,-0.2,0.07,3,3.31,2.69,NA,"Xanthobacteraceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"1314",0.08,NA,-0.2,-0.12,NA,3.71,NA,"Gaiella","Gaiellaceae","Actinobacteria","Thermoleophilia","Gaiellales"
"467",0.33,0.24,-0.2,-0.02,NA,4.52,NA,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"632",-0.03,-0.03,-0.21,-0.16,3.72,4.61,3.98,NA,"Xanthobacteraceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"1588",0.19,0.16,-0.21,-0.07,4.63,2.3,NA,"Williamsia","Nocardiaceae","Actinobacteria","Actinobacteria","Corynebacteriales"
"1092",0.21,0.24,-0.21,0.05,NA,3.36,NA,NA,NA,"Acidobacteria","Vicinamibacteria","Vicinamibacterales"
"83",NA,NA,-0.21,-0.09,NA,NA,NA,NA,"Sandaracinaceae","Myxococcota","Polyangia","Polyangiales"
"82",0.24,0.27,-0.21,-0.22,NA,2.73,NA,NA,"BIrii41","Myxococcota","Polyangia","Polyangiales"
"639",-0.01,-0.19,-0.21,-0.15,2.77,3.17,3.04,NA,"Xanthobacteraceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"1372",0.11,0.08,-0.21,-0.28,3.71,2.76,NA,"JG30a-KF-32","Ktedonobacteraceae","Chloroflexi","Ktedonobacteria","Ktedonobacterales"
"790",0.15,0.07,-0.21,-0.12,NA,2.71,NA,NA,NA,"Acidobacteria","Acidobacteriae","Acidobacteriales"
"803",0.27,0.31,-0.21,0.07,NA,2.64,3.4,"Flavobacterium","Flavobacteriaceae","Bacteroidota","Bacteroidia","Flavobacteriales"
"1419",0.24,0.23,-0.21,0.02,NA,2.83,3.37,"Aeromicrobium","Nocardioidaceae","Actinobacteria","Actinobacteria","Propionibacteriales"
"1263",0.13,NA,-0.21,-0.06,NA,3.48,NA,"Conexibacter","Solirubrobacteraceae","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"61",0.29,0.33,-0.21,-0.14,NA,2.72,NA,NA,"Sandaracinaceae","Myxococcota","Polyangia","Polyangiales"
"916",0.29,0.28,-0.21,0.19,NA,3.59,NA,"Segetibacter","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"114",0.17,0.23,-0.21,-0.08,3.5,3.32,3.69,"Zavarzinella","Gemmataceae","Planctomycetota","Planctomycetes","Gemmatales"
"814",0.24,0.23,-0.21,-0.12,3.34,3.69,3.73,"Mucilaginibacter","Sphingobacteriaceae","Bacteroidota","Bacteroidia","Sphingobacteriales"
"322",0.25,0.18,-0.21,-0.03,NA,4.46,3.56,"Pseudomonas","Pseudomonadaceae","Proteobacteria","Gammaproteobacteria","Pseudomonadales"
"1408",0.25,0.22,-0.21,0.02,NA,3.36,NA,NA,NA,"Actinobacteria","Thermoleophilia","Gaiellales"
"938",0.22,0.12,-0.21,0.02,3.26,3.58,NA,"Ferruginibacter","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"1449",0.33,0.39,-0.21,-0.06,NA,3.4,NA,"Noviherbaspirillum","Oxalobacteraceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"800",0.12,0.05,-0.21,-0.24,2.71,3.33,3.13,"Acidipila","Acidobacteriaceae (Subgroup 1)","Acidobacteria","Acidobacteriae","Acidobacteriales"
"781",0.21,NA,-0.22,0.06,NA,3.83,NA,NA,NA,"Acidobacteria","Acidobacteriae","Acidobacteriales"
"955",0.28,0.3,-0.22,0,3.04,3.36,4,"Ferruginibacter","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"87",0.29,0.22,-0.22,0.04,NA,3.53,NA,NA,"WD2101 soil group","Planctomycetota","Phycisphaerae","Tepidisphaerales"
"1142",0.09,0.04,-0.22,-0.18,NA,4.29,4.91,NA,"Gemmatimonadaceae","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales"
"1278",0.26,0.23,-0.22,-0.01,3.21,3.7,3.27,NA,"67-14","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"767",0.22,0.23,-0.22,0.06,3.43,2.3,1.61,"Luteolibacter","Rubritaleaceae","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales"
"1634",0.26,0.27,-0.22,-0.04,NA,3.17,3.81,NA,NA,"Chloroflexi","KD4-96",NA
"535",0.22,0.12,-0.22,-0.02,3.56,3.85,NA,NA,"WD2101 soil group","Planctomycetota","Phycisphaerae","Tepidisphaerales"
"686",0.13,0.04,-0.22,0.09,NA,4.08,3.89,"Phenylobacterium","Caulobacteraceae","Proteobacteria","Alphaproteobacteria","Caulobacterales"
"684",0.29,0.24,-0.22,0.03,NA,3.61,NA,"Caulobacter","Caulobacteraceae","Proteobacteria","Alphaproteobacteria","Caulobacterales"
"585",0.13,0.16,-0.22,-0.06,NA,4.23,4.66,NA,NA,"Planctomycetota","Planctomycetes","Planctomycetales"
"659",0.05,-0.09,-0.22,-0.01,4.14,3.84,NA,"Tardiphaga","Xanthobacteraceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"826",0.03,0.02,-0.22,-0.02,3.71,3.47,NA,"Mucilaginibacter","Sphingobacteriaceae","Bacteroidota","Bacteroidia","Sphingobacteriales"
"621",0.12,0.12,-0.22,-0.08,4.47,4.2,4.29,"Rhodoplanes","Xanthobacteraceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"634",-0.03,-0.24,-0.22,-0.09,3.66,3.59,3.69,NA,"Xanthobacteraceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"1435",0.24,0.25,-0.22,-0.06,5.16,3.36,NA,NA,"Comamonadaceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"385",0.24,0.13,-0.22,-0.08,NA,3.1,NA,NA,NA,"Acidobacteria","Acidobacteriae","Acidobacteriales"
"1612",0.4,0.41,-0.22,-0.06,NA,3.69,NA,"Nocardioides","Nocardioidaceae","Actinobacteria","Actinobacteria","Propionibacteriales"
"580",0.13,0.21,-0.22,0.01,NA,2.92,3.3,NA,NA,"Planctomycetota","Planctomycetes","Planctomycetales"
"474",0.1,0.11,-0.22,-0.2,5.23,5.07,5.27,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"1093",0.2,0.11,-0.23,0.02,3.23,3.09,4.01,NA,NA,"Acidobacteria","Vicinamibacteria","Vicinamibacterales"
"1190",0.25,0.27,-0.23,0.09,NA,3.65,3.62,"JGI 0001001-H03","Blastocatellaceae","Acidobacteria","Blastocatellia","Blastocatellales"
"59",0.23,0.2,-0.23,0.03,2.4,2.41,NA,NA,"Sandaracinaceae","Myxococcota","Polyangia","Polyangiales"
"523",0.14,0.12,-0.23,-0.18,4.76,5.25,4.42,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"141",0.34,0.36,-0.23,-0.02,NA,3.29,NA,NA,"Gemmataceae","Planctomycetota","Planctomycetes","Gemmatales"
"969",0.17,0.21,-0.23,-0.03,3.66,3.64,3.78,"Edaphobaculum","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"15",0.21,-0.02,-0.23,0.1,NA,3.51,NA,"Acidothermus","Acidothermaceae","Actinobacteria","Actinobacteria","Frankiales"
"1096",0.19,0.23,-0.23,0.01,NA,NA,NA,NA,NA,"Acidobacteria","Vicinamibacteria","Vicinamibacterales"
"838",0.24,0.25,-0.23,-0.02,NA,3.95,NA,"Sphingomonas","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"500",0.25,0.27,-0.23,-0.14,NA,3.75,NA,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"310",0.28,0.16,-0.23,0.24,NA,4.18,3.47,NA,NA,"Acidobacteria","Holophagae","Subgroup 7"
"51",0.11,0.01,-0.23,-0.19,3.3,3.08,NA,NA,NA,"Methylomirabilota","Methylomirabilia","Rokubacteriales"
"1390",0.18,0.15,-0.23,-0.19,2.89,2,2.56,NA,"Ktedonobacteraceae","Chloroflexi","Ktedonobacteria","Ktedonobacterales"
"566",0.2,0.23,-0.23,0.06,NA,3.59,4.26,"Haliangium","Haliangiaceae","Myxococcota","Polyangia","Haliangiales"
"720",0.07,-0.04,-0.23,-0.08,NA,4.09,NA,NA,"Micropepsaceae","Proteobacteria","Alphaproteobacteria","Micropepsales"
"381",0.04,0.11,-0.23,-0.24,3.45,4.26,3.86,NA,NA,"Acidobacteria","Acidobacteriae","Acidobacteriales"
"1629",0.17,NA,-0.23,-0.11,NA,4.13,NA,"Solibacillus","Planococcaceae","Firmicutes","Bacilli","Bacillales"
"615",0.05,-0.01,-0.23,-0.21,4.07,4.21,4.26,NA,"Xanthobacteraceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"756",0.08,0.04,-0.23,-0.09,2.98,2.94,NA,"Dokdonella","Rhodanobacteraceae","Proteobacteria","Gammaproteobacteria","Xanthomonadales"
"1219",0.16,NA,-0.23,-0.07,NA,3.88,NA,"Acidothermus","Acidothermaceae","Actinobacteria","Actinobacteria","Frankiales"
"1247",0.23,0.23,-0.23,-0.3,2.67,3.28,2.54,NA,NA,"Chloroflexi","AD3",NA
"1565",0.34,0.38,-0.23,0.08,NA,3.14,NA,NA,"A21b","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"1502",0.09,NA,-0.24,-0.08,NA,3.62,NA,NA,"Microbacteriaceae","Actinobacteria","Actinobacteria","Micrococcales"
"596",0.15,0.18,-0.24,-0.16,NA,2.77,NA,"Dongia","Dongiaceae","Proteobacteria","Alphaproteobacteria","Dongiales"
"188",0.36,0.29,-0.24,-0.24,NA,3.02,NA,"Bdellovibrio","Bdellovibrionaceae","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales"
"1644",0.33,0.43,-0.24,-0.11,NA,NA,NA,"Cytophaga","Cytophagaceae","Bacteroidota","Bacteroidia","Cytophagales"
"1638",0.2,0.24,-0.24,-0.28,NA,2.95,NA,NA,NA,"Chloroflexi","KD4-96",NA
"250",0.08,0.04,-0.24,-0.21,NA,3.63,NA,NA,NA,"Actinobacteria","MB-A2-108",NA
"1439",0.25,0.29,-0.24,-0.2,NA,3.2,3.06,"Caenimonas","Comamonadaceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"924",0.25,0.24,-0.24,-0.01,NA,4.48,NA,NA,"Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"1306",0.12,NA,-0.24,-0.2,NA,3.41,NA,NA,NA,"Actinobacteria","Thermoleophilia","Gaiellales"
"862",NA,NA,-0.24,-0.02,NA,NA,NA,"Sphingomonas","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"1546",0.22,0.11,-0.24,-0.08,NA,3.69,NA,NA,"SC-I-84","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"1370",0.08,0.17,-0.24,-0.2,NA,3.25,2.6,NA,NA,"Chloroflexi","AD3",NA
"1178",0.35,0.29,-0.24,0.06,NA,4.32,NA,"Candidatus Solibacter","Solibacteraceae","Acidobacteria","Acidobacteriae","Solibacterales"
"92",0.24,0.36,-0.25,-0.07,3.58,3.69,3.84,NA,"WD2101 soil group","Planctomycetota","Phycisphaerae","Tepidisphaerales"
"582",0.2,0.24,-0.25,-0.01,NA,4.12,3.5,NA,NA,"Planctomycetota","Planctomycetes","Planctomycetales"
"1530",0.28,0.29,-0.25,0.04,NA,3.64,NA,"Hylemonella","Comamonadaceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"1540",0.24,0.33,-0.25,-0.12,NA,3.33,NA,NA,"SC-I-84","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"530",0.35,0.28,-0.25,-0.04,NA,4.01,NA,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"1589",0.4,0.42,-0.25,0.27,NA,4,NA,NA,"Streptomycetaceae","Actinobacteria","Actinobacteria","Streptomycetales"
"706",0.23,0.24,-0.25,-0.04,NA,3.92,NA,"Microvirga","Beijerinckiaceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"1590",0.2,0.03,-0.25,-0.01,NA,3.96,NA,"Streptacidiphilus","Streptomycetaceae","Actinobacteria","Actinobacteria","Streptomycetales"
"1335",0.11,0.11,-0.25,-0.17,1.95,3.27,2.63,NA,NA,"Actinobacteria","Thermoleophilia","Gaiellales"
"1231",0.2,0.24,-0.25,-0.19,2.5,3.31,2.3,"Cellulomonas","Cellulomonadaceae","Actinobacteria","Actinobacteria","Micrococcales"
"423",0.16,0.09,-0.25,-0.02,4.11,4.07,4.84,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"794",0.2,0.24,-0.25,0.05,NA,3.13,3.14,"Acidipila","Acidobacteriaceae (Subgroup 1)","Acidobacteria","Acidobacteriae","Acidobacteriales"
"498",0.09,0.05,-0.26,-0.1,3.53,3.82,4.16,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"390",0.08,0.03,-0.26,-0.17,2.6,3.64,3.14,NA,NA,"Acidobacteria","Acidobacteriae","Acidobacteriales"
"1639",0.31,0.31,-0.26,0.14,NA,3.41,2.95,NA,NA,"Chloroflexi","KD4-96",NA
"38",0.22,0.24,-0.26,0.09,NA,2.77,NA,NA,"WD2101 soil group","Planctomycetota","Phycisphaerae","Tepidisphaerales"
"1569",0.15,NA,-0.26,-0.04,NA,3.52,NA,NA,"SC-I-84","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"1583",0.23,0.26,-0.26,0.04,NA,2.89,NA,NA,"Nocardiaceae","Actinobacteria","Actinobacteria","Corynebacteriales"
"762",0.21,0.14,-0.26,-0.02,3.95,3.98,2.48,NA,"Rhodanobacteraceae","Proteobacteria","Gammaproteobacteria","Xanthomonadales"
"1125",NA,NA,-0.26,-0.05,NA,NA,NA,NA,NA,"Acidobacteria","Vicinamibacteria","Vicinamibacterales"
"128",0.17,0.05,-0.26,-0.14,2.96,3.31,3.18,"Aquisphaera","Isosphaeraceae","Planctomycetota","Planctomycetes","Isosphaerales"
"926",0.13,0.07,-0.26,-0.11,2.89,3.91,3.18,"Puia","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"1563",0.22,0.15,-0.26,-0.15,4.25,4.16,3.43,"Ellin6067","Nitrosomonadaceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"878",0.35,0.39,-0.26,-0.06,NA,4.13,NA,"Sphingomonas","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"828",0.34,0.31,-0.26,0.02,4.37,3.77,3.03,"Sphingomonas","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"222",0.22,NA,-0.26,0.13,NA,3.47,NA,NA,"Micromonosporaceae","Actinobacteria","Actinobacteria","Micromonosporales"
"618",0.17,0.22,-0.26,-0.29,NA,4.63,4.14,NA,"Xanthobacteraceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"893",0.26,0.24,-0.27,0.01,NA,3.09,NA,"Haliangium","Haliangiaceae","Myxococcota","Polyangia","Haliangiales"
"784",0.22,0.14,-0.27,0.02,2.88,3.66,2.56,"Edaphobacter","Acidobacteriaceae (Subgroup 1)","Acidobacteria","Acidobacteriae","Acidobacteriales"
"229",0.32,0.25,-0.27,-0.06,2.4,3.88,3.62,NA,NA,"WPS-2",NA,NA
"1626",0.32,0.31,-0.27,0.09,4.44,4.93,4.88,NA,NA,"Firmicutes","Bacilli","Bacillales"
"1543",0.21,NA,-0.27,0.17,NA,3.64,NA,NA,"SC-I-84","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"1342",0.29,0.34,-0.27,-0.1,4.17,4.49,4.46,NA,NA,"Actinobacteria","Thermoleophilia","Gaiellales"
"401",0.18,0.2,-0.27,-0.09,3.13,4.07,3.6,NA,NA,"Acidobacteria","Acidobacteriae","Acidobacteriales"
"247",0.08,0.02,-0.27,-0.17,NA,3.18,NA,NA,NA,"Actinobacteria","MB-A2-108",NA
"337",0.33,0.24,-0.27,0.23,NA,3.71,NA,NA,"Myxococcaceae","Myxococcota","Myxococcia","Myxococcales"
"1417",0.26,0.11,-0.27,-0.04,3.43,3.25,NA,"Kribbella","Nocardioidaceae","Actinobacteria","Actinobacteria","Propionibacteriales"
"1161",0.16,0.11,-0.27,0.1,NA,3.78,2.56,"Candidatus Solibacter","Solibacteraceae","Acidobacteria","Acidobacteriae","Solibacterales"
"811",0.24,0.19,-0.27,-0.07,2.71,2.58,2.56,"Mucilaginibacter","Sphingobacteriaceae","Bacteroidota","Bacteroidia","Sphingobacteriales"
"351",0.17,-0.05,-0.27,-0.04,2.4,3.77,NA,NA,NA,"Proteobacteria","Gammaproteobacteria","WD260"
"163",0.12,0.13,-0.28,-0.16,2.08,2.95,NA,NA,"Gemmataceae","Planctomycetota","Planctomycetes","Gemmatales"
"1591",0.25,0.31,-0.28,0.08,3.46,3.62,3.95,"Pseudonocardia","Pseudonocardiaceae","Actinobacteria","Actinobacteria","Pseudonocardiales"
"106",0.1,0.22,-0.28,-0.24,NA,4.44,4.39,"Nitrospira","Nitrospiraceae","Nitrospirota","Nitrospiria","Nitrospirales"
"213",0.24,0.16,-0.28,0.09,NA,3.46,NA,"Actinoplanes","Micromonosporaceae","Actinobacteria","Actinobacteria","Micromonosporales"
"1171",0.26,0.25,-0.28,-0.09,NA,3.98,NA,"Bryobacter","Bryobacteraceae","Acidobacteria","Acidobacteriae","Bryobacterales"
"101",0.36,0.37,-0.28,-0.14,NA,2.57,2.71,NA,"WD2101 soil group","Planctomycetota","Phycisphaerae","Tepidisphaerales"
"740",0.24,0.22,-0.28,-0.03,1.79,3.11,2.3,"Skermanella","Azospirillaceae","Proteobacteria","Alphaproteobacteria","Azospirillales"
"117",0.18,0.04,-0.28,-0.04,NA,3.71,NA,"Zavarzinella","Gemmataceae","Planctomycetota","Planctomycetes","Gemmatales"
"1333",0.24,0.2,-0.28,0.22,NA,4.41,NA,"Gaiella","Gaiellaceae","Actinobacteria","Thermoleophilia","Gaiellales"
"760",0.27,0.3,-0.28,0.03,3.48,3.75,3.07,"Luteimonas","Xanthomonadaceae","Proteobacteria","Gammaproteobacteria","Xanthomonadales"
"605",0.2,0.01,-0.28,0.05,3.64,4.26,3.47,NA,NA,"Proteobacteria","Alphaproteobacteria","Elsterales"
"508",0.19,0.18,-0.28,-0.07,4.33,4.87,4.55,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"723",0.25,0.24,-0.28,0.15,NA,4,3.39,NA,"Micropepsaceae","Proteobacteria","Alphaproteobacteria","Micropepsales"
"384",0.33,0.34,-0.29,-0.17,3.43,4.48,4.06,NA,NA,"Acidobacteria","Acidobacteriae","Acidobacteriales"
"357",0.24,0.2,-0.29,0.16,NA,3.61,NA,"Acidibacter","Unknown Family","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis"
"536",0.24,0.16,-0.29,-0.08,NA,3.1,NA,NA,"WD2101 soil group","Planctomycetota","Phycisphaerae","Tepidisphaerales"
"839",0.36,0.35,-0.29,0.21,NA,4.01,3.78,"Sphingomonas","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"1174",0.22,0.22,-0.29,-0.05,NA,2.67,NA,"Bryobacter","Bryobacteraceae","Acidobacteria","Acidobacteriae","Bryobacterales"
"1176",0.39,0.35,-0.29,0.03,2.08,2.68,1.61,"Bryobacter","Bryobacteraceae","Acidobacteria","Acidobacteriae","Bryobacterales"
"29",0.06,0.1,-0.29,-0.01,NA,3.33,NA,NA,NA,"Actinobacteria","MB-A2-108",NA
"852",0.18,0.11,-0.29,0.02,NA,3.71,NA,"Subgroup 10","Thermoanaerobaculaceae","Acidobacteria","Thermoanaerobaculia","Thermoanaerobaculales"
"1475",0.32,0.25,-0.29,0.08,NA,3.49,NA,NA,"Sporichthyaceae","Actinobacteria","Actinobacteria","Frankiales"
"1409",0.37,0.37,-0.29,-0.02,NA,2.86,NA,NA,"JG30-KF-CM45","Chloroflexi","Chloroflexia","Thermomicrobiales"
"499",0.27,0.18,-0.3,0.02,NA,4.61,NA,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"649",0.35,0.29,-0.3,0.07,NA,4.36,NA,"Bradyrhizobium","Xanthobacteraceae","Proteobacteria","Alphaproteobacteria","Rhizobiales"
"882",0.15,0.25,-0.3,-0.21,NA,3.03,NA,"Sphingomonas","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"1145",0.27,0.25,-0.3,0.1,NA,3.37,3.46,"Bryobacter","Bryobacteraceae","Acidobacteria","Acidobacteriae","Bryobacterales"
"1538",0.35,0.29,-0.3,0.13,NA,4.26,NA,NA,"SC-I-84","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"232",0.14,0.11,-0.3,-0.11,NA,3.19,NA,NA,NA,"Acidobacteria","Acidobacteriae","Subgroup 2"
"950",0.42,0.38,-0.3,0.2,NA,3.31,2.83,"Parafilimonas","Chitinophagaceae","Bacteroidota","Bacteroidia","Chitinophagales"
"1326",0.25,0.14,-0.31,-0.04,3.46,4.15,3.41,NA,NA,"Actinobacteria","Thermoleophilia","Gaiellales"
"820",0.3,0.32,-0.31,-0.01,NA,3.98,NA,"Mucilaginibacter","Sphingobacteriaceae","Bacteroidota","Bacteroidia","Sphingobacteriales"
"352",0.18,0.17,-0.31,0.07,1.79,2.3,2.08,"Alkanindiges","Moraxellaceae","Proteobacteria","Gammaproteobacteria","Pseudomonadales"
"1276",0.06,-0.12,-0.31,0.12,4.21,4.12,3.89,NA,"67-14","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"1443",0.29,0.29,-0.31,-0.04,NA,3.63,3.37,"Burkholderia-Caballeronia-Paraburkholderia","Burkholderiaceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"41",0.27,0.29,-0.32,-0.09,NA,3.15,NA,NA,"WD2101 soil group","Planctomycetota","Phycisphaerae","Tepidisphaerales"
"1213",0.36,0.27,-0.32,0.08,NA,3.3,NA,NA,"Blastocatellaceae","Acidobacteria","Blastocatellia","Blastocatellales"
"1071",0.26,0.24,-0.32,0.09,NA,4.07,NA,"Vicinamibacter","Vicinamibacteraceae","Acidobacteria","Vicinamibacteria","Vicinamibacterales"
"428",0.17,0.2,-0.32,-0.16,NA,4.08,3.68,"Candidatus Udaeobacter","Chthoniobacteraceae","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales"
"17",0.23,0.19,-0.32,-0.16,5.1,5.91,5.13,"Acidothermus","Acidothermaceae","Actinobacteria","Actinobacteria","Frankiales"
"578",0.35,0.22,-0.32,0.25,NA,3.2,NA,"Candidatus Nitrocosmicus","Nitrososphaeraceae","Crenarchaeota","Nitrososphaeria","Nitrososphaerales"
"830",0.4,0.39,-0.32,0.11,NA,4.66,3.43,"Sphingomonas","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"1395",0.22,0.1,-0.32,0.14,3.09,4.12,NA,NA,"67-14","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"890",0.31,0.25,-0.32,-0.02,NA,3.01,NA,"Flavobacterium","Flavobacteriaceae","Bacteroidota","Bacteroidia","Flavobacteriales"
"88",0.26,0.23,-0.32,0.03,NA,3.61,3.78,NA,"WD2101 soil group","Planctomycetota","Phycisphaerae","Tepidisphaerales"
"1261",0.28,0.18,-0.33,0.07,NA,4.4,NA,"Conexibacter","Solirubrobacteraceae","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"538",0.29,0.21,-0.33,-0.07,NA,3.34,NA,NA,"WD2101 soil group","Planctomycetota","Phycisphaerae","Tepidisphaerales"
"1320",0.2,0.13,-0.33,-0.15,4.53,5.58,4.57,NA,NA,"Actinobacteria","Thermoleophilia","Gaiellales"
"407",0.15,NA,-0.33,0.06,NA,3.71,NA,"Ellin517","Pedosphaeraceae","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales"
"847",0.33,0.36,-0.34,-0.06,NA,3.15,NA,"Altererythrobacter","Sphingomonadaceae","Proteobacteria","Alphaproteobacteria","Sphingomonadales"
"1267",0.22,0.21,-0.34,-0.15,NA,3.88,3.79,"Conexibacter","Solirubrobacteraceae","Actinobacteria","Thermoleophilia","Solirubrobacterales"
"1461",0.34,0.33,-0.34,0.03,NA,4.12,3.56,"Massilia","Oxalobacteraceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"729",0.23,0.14,-0.34,0,NA,3.9,NA,NA,"Micropepsaceae","Proteobacteria","Alphaproteobacteria","Micropepsales"
"1620",0.29,0.22,-0.34,0.07,NA,3.86,NA,NA,NA,"Chloroflexi","KD4-96",NA
"1576",0.39,0.28,-0.34,0.23,NA,2.97,NA,"Ellin6067","Nitrosomonadaceae","Proteobacteria","Gammaproteobacteria","Burkholderiales"
"1366",0.31,0.29,-0.35,-0.01,NA,3.35,2.64,NA,NA,"Chloroflexi","AD3",NA
"1097",0.37,0.24,-0.35,0.25,NA,4.06,NA,NA,NA,"Acidobacteria","Vicinamibacteria","Vicinamibacterales"
"676",0.35,0.22,-0.35,0.14,NA,3.22,2.08,"Rhodopila","Acetobacteraceae","Proteobacteria","Alphaproteobacteria","Acetobacterales"
"181",0.32,0.32,-0.35,-0.02,NA,6.16,1.61,NA,"env.OPS 17","Bacteroidota","Bacteroidia","Sphingobacteriales"
"1162",0.39,0.31,-0.36,0,NA,3.45,NA,"Candidatus Solibacter","Solibacteraceae","Acidobacteria","Acidobacteriae","Solibacterales"
"1113",0.2,0.2,-0.36,-0.1,NA,2.91,2.71,NA,NA,"Acidobacteria","Vicinamibacteria","Vicinamibacterales"
"1006",0.23,0.1,-0.36,-0.15,4.28,4.74,4.23,"Gemmatimonas","Gemmatimonadaceae","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales"
