"turfID","year","destinationSite","treatmentOriginGroup","species","scaled"
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Hymenoxys hoopesii",0.05
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Lathyrus lanszwertii",0.4
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Mertensia fusiformis",0.05
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Poa pratensis",0.75
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Potentilla pulcherrima",1
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Stipa nelsonii",0.1
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Taraxacum officinale",0.05
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Valeriana occidentalis",0.05
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Vicia americana",0.05
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Polygonum douglasii",0.05
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Atriplex argentea",0.05
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Erigeron speciosus",0.05
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Delphinium nuttallianum",0.05
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Viola nuttallii",0.5
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Melica spectabilis",0.05
"um2-2_u_um2-2",2019,"Upper Montane","Low Control","Galium bifolium",0.05
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Agoseris glauca",0.0333333333333333
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Bromus carinatus",0.0333333333333333
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Elymus repens",0.0333333333333333
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Fragaria virginiana",0.0333333333333333
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Heterotheca pumila",1
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Hymenoxys hoopesii",0.133333333333333
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Poa reflexa",0.433333333333333
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Potentilla pulcherrima",0.333333333333333
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Senecio crassulus",0.0333333333333333
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Noccaea fendleri",0.0333333333333333
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Atriplex argentea",0.0333333333333333
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Polygonum douglasii",0.0333333333333333
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Frasera speciosa",0.0333333333333333
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Viola nuttallii",0.0333333333333333
"um2-3_w2_mo2-1",2019,"Upper Montane","High W2","Lathyrus lanszwertii",0.0333333333333333
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Achillea millefolium",0.428571428571429
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Bromus carinatus",0.0714285714285714
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Draba spectabilis",0.0714285714285714
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Lathyrus lanszwertii",0.285714285714286
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Melica spectabilis",0.0714285714285714
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Poa pratensis",0.285714285714286
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Potentilla pulcherrima",0.357142857142857
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Stipa nelsonii",0.285714285714286
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Taraxacum officinale",0.285714285714286
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Valeriana occidentalis",1
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Galium bifolium",0.0714285714285714
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Delphinium nuttallianum",0.0714285714285714
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Viola nuttallii",0.214285714285714
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Polygonum douglasii",0.0714285714285714
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Ranunculus inamoenus",0.0714285714285714
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Atriplex argentea",0.0714285714285714
"um2-4_nu_um2-4",2019,"Upper Montane","Low Control","Agoseris glauca",0.0714285714285714
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Achillea millefolium",1
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Bromus carinatus",0.125
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Elymus repens",0.125
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Erigeron sp.",0.125
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Lathyrus lanszwertii",0.125
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Melica spectabilis",0.125
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Mertensia fusiformis",0.125
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Poa pratensis",0.125
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Potentilla pulcherrima",0.5
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Stipa nelsonii",0.75
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Viola nuttallii",0.125
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Delphinium nuttallianum",0.25
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Thalictrum fendleri",0.125
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Helianthella quinquenervis",0.5
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Heliomeris multiflora",0.125
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Atriplex argentea",0.125
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Polygonum douglasii",0.125
"um2-5_ws_um2-5",2019,"Upper Montane","Low Control","Galium bifolium",0.125
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Achillea millefolium",0.15
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Carex sp.",0.45
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Erigeron speciosus",0.3
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Hymenoxys hoopesii",0.15
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Linum lewisii",0.05
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Poa pratensis",0.2
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Potentilla pulcherrima",1
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Stipa nelsonii",0.05
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Taraxacum officinale",0.05
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Vicia americana",0.05
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Elymus repens",0.05
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Melica spectabilis",0.05
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Delphinium nuttallianum",0.1
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Viola nuttallii",0.3
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Mertensia fusiformis",0.05
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Senecio crassulus",0.05
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Lathyrus lanszwertii",0.05
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Polygonum douglasii",0.05
"um3-1_u_um3-1",2019,"Upper Montane","Low Control","Boechera stricta",0.05
"um3-2_w2_mo3-3",2019,"Upper Montane","High W2","Agoseris glauca",0.0222222222222222
"um3-2_w2_mo3-3",2019,"Upper Montane","High W2","Castilleja sulphurea",0.0222222222222222
"um3-2_w2_mo3-3",2019,"Upper Montane","High W2","Heterotheca pumila",1
"um3-2_w2_mo3-3",2019,"Upper Montane","High W2","Hymenoxys hoopesii",0.0222222222222222
"um3-2_w2_mo3-3",2019,"Upper Montane","High W2","Ligusticum porteri",0.0666666666666667
"um3-2_w2_mo3-3",2019,"Upper Montane","High W2","Poa reflexa",0.111111111111111
"um3-2_w2_mo3-3",2019,"Upper Montane","High W2","Atriplex argentea",0.0222222222222222
"um3-2_w2_mo3-3",2019,"Upper Montane","High W2","Noccaea fendleri",0.0222222222222222
"um3-2_w2_mo3-3",2019,"Upper Montane","High W2","Erythronium grandiflorum",0.0222222222222222
"um3-2_w2_mo3-3",2019,"Upper Montane","High W2","Helianthella quinquenervis",0.0444444444444444
"um3-2_w2_mo3-3",2019,"Upper Montane","High W2","Hydrophyllum capitatum",0.0222222222222222
"um3-2_w2_mo3-3",2019,"Upper Montane","High W2","Boechera stricta",0.0222222222222222
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Agoseris glauca",0.04
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Bromus carinatus",0.24
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Elymus repens",0.04
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Carex sp.",0.28
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Heliomeris multiflora",1
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Ligusticum porteri",0.12
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Mertensia fusiformis",0.04
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Poa reflexa",0.6
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Potentilla pulcherrima",0.04
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Atriplex argentea",0.04
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Thalictrum fendleri",0.04
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Viola nuttallii",0.08
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Polygonum douglasii",0.04
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Erythronium grandiflorum",0.04
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Boechera stricta",0.04
"um3-4_w1_pf3-2",2019,"Upper Montane","Mid W1","Poa pratensis",0.04
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Achillea millefolium",0.0571428571428571
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Agoseris aurantiaca",0.0285714285714286
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Bromus carinatus",0.0285714285714286
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Elymus repens",0.0285714285714286
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Festuca thurberi",0.228571428571429
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Lathyrus lanszwertii",0.0571428571428571
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Melica spectabilis",0.0285714285714286
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Poa pratensis",0.0285714285714286
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Potentilla pulcherrima",1
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Atriplex argentea",0.0285714285714286
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Stipa nelsonii",0.285714285714286
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Vicia americana",0.0285714285714286
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Viola nuttallii",0.0571428571428571
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Mertensia fusiformis",0.0285714285714286
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Delphinium nuttallianum",0.0285714285714286
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Polygonum douglasii",0.0285714285714286
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Senecio integerrimus",0.114285714285714
"um3-5_nu_um3-5",2019,"Upper Montane","Low Control","Erigeron speciosus",0.0285714285714286
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Elymus repens",0.214285714285714
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Erigeron elatior",0.0714285714285714
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Helianthella quinquenervis",0.214285714285714
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Heliomeris multiflora",1
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Hymenoxys hoopesii",0.214285714285714
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Lathyrus lanszwertii",0.0714285714285714
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Poa reflexa",0.428571428571429
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Potentilla pulcherrima",0.571428571428571
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Senecio crassulus",0.428571428571429
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Thalictrum fendleri",1
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Viola nuttallii",0.0714285714285714
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Polygonum douglasii",0.0714285714285714
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Noccaea fendleri",0.0714285714285714
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Melica spectabilis",0.0714285714285714
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Veratrum californicum",0.0714285714285714
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Erythronium grandiflorum",0.0714285714285714
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Achillea millefolium",0.0714285714285714
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Bromus carinatus",0.0714285714285714
"um4-1_w1_pf4-2",2019,"Upper Montane","Mid W1","Poa pratensis",0.0714285714285714
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Agoseris glauca",0.0833333333333333
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Bromus carinatus",0.25
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Carex sp.",0.0833333333333333
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Fragaria virginiana",0.416666666666667
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Helianthella quinquenervis",1
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Ligusticum porteri",0.0833333333333333
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Poa reflexa",1
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Potentilla pulcherrima",0.0833333333333333
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Atriplex argentea",0.0833333333333333
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Rhodiola integrifolia",0.166666666666667
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Vicia americana",0.0833333333333333
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Noccaea fendleri",0.0833333333333333
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Taraxacum officinale",0.166666666666667
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Mertensia fusiformis",0.0833333333333333
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Polygonum douglasii",0.0833333333333333
"um4-2_w2_mo4-3",2019,"Upper Montane","High W2","Erythronium grandiflorum",0.0833333333333333
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Achillea millefolium",0.0181818181818182
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Agoseris aurantiaca",0.0181818181818182
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Carex sp.",0.0181818181818182
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Draba spectabilis",0.0181818181818182
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Hymenoxys hoopesii",0.272727272727273
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Lathyrus lanszwertii",0.109090909090909
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Poa pratensis",0.0727272727272727
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Potentilla pulcherrima",0.327272727272727
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Valeriana occidentalis",1
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Vicia americana",0.0181818181818182
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Viola nuttallii",0.0545454545454545
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Aphyllon fasciculatum",0.0181818181818182
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Elymus repens",0.0181818181818182
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Delphinium nuttallianum",0.0181818181818182
"um4-3_nu_um4-3",2019,"Upper Montane","Low Control","Mertensia fusiformis",0.0181818181818182
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Achillea millefolium",0.333333333333333
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Bromus carinatus",0.0333333333333333
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Carex sp.",0.0333333333333333
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Draba spectabilis",0.0333333333333333
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Hymenoxys hoopesii",0.166666666666667
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Lathyrus lanszwertii",0.266666666666667
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Mertensia fusiformis",0.0333333333333333
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Poa pratensis",0.2
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Potentilla pulcherrima",1
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Valeriana occidentalis",0.833333333333333
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Vicia americana",0.0333333333333333
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Viola nuttallii",0.0333333333333333
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Agoseris aurantiaca",0.0333333333333333
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Melica spectabilis",0.0333333333333333
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Boechera stricta",0.0333333333333333
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Senecio integerrimus",0.0333333333333333
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Polygonum douglasii",0.0333333333333333
"um4-4_u_um4-4",2019,"Upper Montane","Low Control","Delphinium nuttallianum",0.0333333333333333
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Achillea millefolium",1
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Elymus repens",0.166666666666667
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Ligusticum porteri",0.166666666666667
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Poa pratensis",0.333333333333333
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Potentilla pulcherrima",0.666666666666667
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Taraxacum officinale",0.166666666666667
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Vicia americana",0.166666666666667
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Senecio integerrimus",1
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Melica spectabilis",0.166666666666667
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Agoseris aurantiaca",0.5
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Polygonum douglasii",0.166666666666667
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Mertensia fusiformis",0.166666666666667
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Delphinium nuttallianum",0.166666666666667
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Erythronium grandiflorum",0.166666666666667
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Draba spectabilis",0.166666666666667
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Viola nuttallii",0.166666666666667
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Aphyllon fasciculatum",0.166666666666667
"um4-5_ws_um4-5",2019,"Upper Montane","Low Control","Boechera stricta",0.166666666666667
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Achillea millefolium",0.16
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Agoseris aurantiaca",0.04
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Lathyrus lanszwertii",0.32
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Mertensia fusiformis",0.04
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Poa pratensis",0.2
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Potentilla pulcherrima",1
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Taraxacum officinale",0.16
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Valeriana occidentalis",0.04
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Viola nuttallii",0.8
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Galium coloradoense",0.6
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Melica spectabilis",0.04
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Senecio integerrimus",0.24
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Stipa nelsonii",0.04
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Carex sp.",0.08
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Delphinium nuttallianum",0.04
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Galium bifolium",0.04
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Festuca thurberi",0.32
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Aphyllon fasciculatum",0.04
"um5-2_nu_um5-2",2019,"Upper Montane","Low Control","Draba albertina",0.04
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Achillea millefolium",1
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Agoseris aurantiaca",0.0833333333333333
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Poa pratensis",0.166666666666667
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Potentilla pulcherrima",0.25
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Stipa nelsonii",0.0833333333333333
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Taraxacum officinale",0.166666666666667
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Mertensia fusiformis",0.166666666666667
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Castilleja sulphurea",0.0833333333333333
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Viola nuttallii",0.166666666666667
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Melica spectabilis",0.0833333333333333
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Elymus repens",0.0833333333333333
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Bromus carinatus",0.0833333333333333
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Polygonum douglasii",0.0833333333333333
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Galium bifolium",0.0833333333333333
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Vicia americana",0.0833333333333333
"um5-1_ws_um5-1",2019,"Upper Montane","Low Control","Atriplex argentea",0.0833333333333333
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Achillea millefolium",0.16
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Agoseris aurantiaca",0.04
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Bromus carinatus",0.02
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Carex sp.",0.36
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Hymenoxys hoopesii",0.08
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Poa pratensis",0.08
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Potentilla pulcherrima",0.16
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Stipa nelsonii",0.1
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Taraxacum officinale",0.04
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Valeriana occidentalis",1
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Viola nuttallii",0.04
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Delphinium nuttallianum",0.02
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Melica spectabilis",0.02
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Lathyrus lanszwertii",0.02
"um5-3_u_um5-3",2019,"Upper Montane","Low Control","Senecio integerrimus",0.02
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Achillea millefolium",0.0714285714285714
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Agoseris glauca",0.0714285714285714
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Elymus repens",0.285714285714286
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Elymus bakeri",0.0714285714285714
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Fragaria virginiana",1
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Festuca rubra",0.214285714285714
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Helianthella quinquenervis",0.0714285714285714
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Heliomeris multiflora",0.428571428571429
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Ligusticum porteri",0.857142857142857
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Potentilla pulcherrima",1
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Senecio crassulus",0.0714285714285714
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Vicia americana",0.0714285714285714
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Lathyrus lanszwertii",0.0714285714285714
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Melica spectabilis",0.0714285714285714
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Poa pratensis",0.0714285714285714
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Carex sp.",0.0714285714285714
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Polygonum douglasii",0.0714285714285714
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Viola nuttallii",0.0714285714285714
"um5-4_w1_pf5-3",2019,"Upper Montane","Mid W1","Veratrum californicum",0.0714285714285714
"um5-5_w2_mo5-2",2019,"Upper Montane","High W2","Agoseris glauca",0.0526315789473684
"um5-5_w2_mo5-2",2019,"Upper Montane","High W2","Aquilegia caerulea",0.210526315789474
"um5-5_w2_mo5-2",2019,"Upper Montane","High W2","Castilleja sulphurea",0.210526315789474
"um5-5_w2_mo5-2",2019,"Upper Montane","High W2","Symphyotrichum ascendens",0.157894736842105
"um5-5_w2_mo5-2",2019,"Upper Montane","High W2","Helianthella quinquenervis",0.263157894736842
"um5-5_w2_mo5-2",2019,"Upper Montane","High W2","Hymenoxys hoopesii",0.105263157894737
"um5-5_w2_mo5-2",2019,"Upper Montane","High W2","Ligusticum porteri",1
"um5-5_w2_mo5-2",2019,"Upper Montane","High W2","Poa pratensis",0.0526315789473684
"um5-5_w2_mo5-2",2019,"Upper Montane","High W2","Poa reflexa",0.842105263157895
"um5-5_w2_mo5-2",2019,"Upper Montane","High W2","Potentilla pulcherrima",0.315789473684211
"um5-5_w2_mo5-2",2019,"Upper Montane","High W2","Ranunculus inamoenus",0.0526315789473684
"um5-5_w2_mo5-2",2019,"Upper Montane","High W2","Senecio crassulus",0.0526315789473684
"um5-5_w2_mo5-2",2019,"Upper Montane","High W2","Noccaea fendleri",0.0526315789473684
