turfID,originSite,destinationSite,destinationPlotID,originPlotID,treatment,treatmentOrigin,treatmentOriginGroup,year,date_yyyymmdd,functionalGroup,unknownMorpho,species,percentCover,occurrenceCount,comments,X1_1,X1_2,X1_3,X1_4,X1_5,X2_1,X2_2,X2_3,X2_4,X2_5,X3_1,X3_2,X3_3,X3_4,X3_5,X4_1,X4_2,X4_3,X4_4,X4_5,X5_1,X5_2,X5_3,X5_4,X5_5
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Achillea millefolium,Achillea millefolium,5,13,,,S,,S,S,,S,S,,SD,S,S,S,F,F,,,,F,S,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Agoseris aurantiaca,Agoseris aurantiaca,1,3,,,,,,,,,,,,,,S,S,S,,,,,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,graminoid,Carex sp.,Carex sp.,1,1,,,,,,S,,,,,,,,,,,,,,,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Draba sp.,Draba spectabilis,1,1,,,,,,,,,,,,,,,,,,,,F,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Bromus carinatus,Bromus carinatus,3,2,Added Bromus to 2-2 after seeing fertile on July 22. Added to 2-1 on 7-28.  ,,,,,,S,S,,,,,,,,,,,,,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,graminoid,Elymus repens,Elymus repens,1,1,Added Elymus to 3-1 because found there in 2018 and found fertile in phenology. Though not fertile in 2019. Removed from 4-5 on 7-28 because likely Stipa.,,,,,,,,,,,S,,,,,,,,,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Hymenoxys hoopesii,Hymenoxys hoopesii,1,1,,,,S,,,,,,,,,,,,,,,,,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Lathyrus lanszwertii,Lathyrus lanszwertii,8,17,,S,S,S,,,,,,S,,F,S,S,F,,F,F,FD,F,S,S,F,F,S,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Mertensia fusiformis,Mertensia fusiformis,1,1,,,,,,,,,,,,,,,,,F,,,,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,graminoid,Poa pratensis,Poa pratensis,15,16,,S,,S,,S,,,S,S,S,S,,,S,F,S,S,S,F,S,S,,,,F
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Potentilla pulcherrima,Potentilla pulcherrima,20,11,,,S,S,F,,F,SD,SD,,F,S,FD,,,,,,,,,S,,,FD,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,graminoid,Stipa nelsonii,Stipa nelsonii,2,6,Added Stipa to 5-5 after seeing fertile on July 22. Added to 4-5 and removed from Elymus because looks like Stipa.,,,,,,,,,,,,,S,,,S,,,,S,S,S,,,S
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Taraxacum officinale,Taraxacum officinale,1,1,,,,,,,,,,,,,,,,,,S,,,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Valeriana capitata,Valeriana occidentalis,1,1,,,,S,,,,,,,,,,,,,,,,,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Vicia americana,Vicia americana,1,1,,,,,,,,,,,,,,,,,S,,,,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Alternate long leaf forb,Polygonum douglasii,1,8,,,,,S,S,,,,,,,S,,S,S,,,S,,,S,,,,S
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,salty unknown,Atriplex argentea,1,2,,,,,S,,,,,,,,,,,,,,S,,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Erigeron speciosus?,Erigeron speciosus,1,1,"Never flowered, so not 100% sure the species is correct.",,,,,S,,,,,,,,,,,,,,,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Delphinium nuttallianum,Delphinium nuttallianum,1,2,,,,,,,,,S,,,F,,,,,,,,,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Viola sp.,Viola nuttallii,10,8,,,,,,,,,,,,SD,,S,,,SD,S,S,SD,,FD,,,S,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,graminoid,Melica spectabilis,Melica spectabilis,1,1,,,,,,,,,,,,S,,,,,,,,,,,,,,
um2-2_u_um2-2,Upper Montane,Upper Montane,um2-2,um2-2,untouched,untouched Upper Montane,Low Control,2019,20190708,forb,Unknown 10 mini fruits,Galium bifolium,1,7,,,,,,,,,,,,,F,,,,F,F,,,,F,F,F,F,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,forb,Agoseris glauca,Agoseris glauca,1,1,,,,,,,,,,,S,,,,,,,,,,,,,,,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,forb,Bromus carinatus,Bromus carinatus,1,1,Added to 2-5 after seeing fertile in field July 22. Growing in Heterotheca so may have missed.,,,,,,,,,,S,,,,,,,,,,,,,,,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,graminoid,Elymus repens,Elymus repens,1,5,Added to 5-5 and verified in 4-3 after seeing fertile in field July 22 ,,,,,,,,,,,,,S,S,,,S,F,,,,,,,S
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,forb,Fragaria virginiana,Fragaria virginiana,1,1,,,,,,,,,,,,,,,,,,,,S,,,,,,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,forb,Heterotheca pumila,Heterotheca pumila,30,9,,,,,FD,FD,,,,FD,FD,,,,,FD,,,,F,FD,,,,F,FD
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,forb,Hymenoxys hoopesii,Hymenoxys hoopesii,4,5,,S,,,,,S,,S,S,,,,,,,,,,,,S,,,,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,graminoid,Poa reflexa,Poa reflexa,13,8,,S,,,S,,SD,,,S,S,S,,,S,,,,,,,,,,S,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,forb,Potentilla pulcherrima,Potentilla pulcherrima,10,7,,,,,,,,,,,,,,SD,S,,SD,S,SD,SD,,,F,,,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,forb,Senecio crassulus,Senecio crassulus,1,1,,,,,,,,,,,,,,,,,,S,,,,,,,,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,forb,white mustard silicles,Noccaea fendleri,1,2,,,,,,,,,,,,,,,,,,S,,,S,,,,,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,forb,Salty unknown,Atriplex argentea,1,2,,SE,,,,,,,,,,,,,,,SE,,,,,,,,,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,forb,Alternate long leaf forb,Polygonum douglasii,1,3,,SE,,,,,,,,,,,,,,,,S,,,,,,,S,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,forb,Frasera speciosa,Frasera speciosa,1,3,,,S,,,,,,S,,,,,,,,,,S,,,,,,,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,forb,unknown seedling,unknown seedling,1,1,,,,SE,,,,,,,,,,,,,,,,,,,,,,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,forb,Viola sp.,Viola nuttallii,1,1,,,,,,S,,,,,,,,,,,,,,,,,,,,
um2-3_w2_mo2-1,Monument,Upper Montane,um2-3,mo2-1,warmed two steps,warmed two steps Monument,High W2,2019,20190708,forb,Lathyrus lanszwertii,Lathyrus lanszwertii,1,1,,,,,,,,,,,,,,,,,,,,,,F,,,,
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,Achillea millefolium,Achillea millefolium,6,13,,,S,S,,,,S,F,S,SD,S,S,SD,SD,S,,,S,S,,,,,,
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,Bromus carinatus,Bromus carinatus,1,3,Bromus at 2-1 verified when saw fertile in field on July 22. Verified in 3-1 in field on 7-28.,S,,,,,S,,,,,S,,,,,,,,,,,,,,
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,Draba sp.,Draba spectabilis,1,2,,,,,,,,,,,,,F,,,,,F,,,,,,,,
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,Lathyrus lanszwertii,Lathyrus lanszwertii,4,14,,,F,,,,,S,S,S,S,S,S,S,,S,FD,S,F,,,S,S,,,
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,graminoid,Melica spectabilis,Melica spectabilis,1,4,"Removed from 5-3, 5-4, 5-5 after seeing that it was really fertile Melica on 7-28",,,,,,,S,,,,,S,,S,,,,,,,,F,,,
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,graminoid,Poa pratensis,Poa pratensis,4,20,,S,S,S,,S,S,S,S,S,S,S,S,F,,S,F,S,F,,,S,,F,S,S
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,Potentilla pulcherrima,Potentilla pulcherrima,5,7,,,,,,,FD,,,,,S,S,,,,S,,,,,S,,,SD,S
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,graminoid,Stipa nelsonii,Stipa nelsonii,4,6,"Added to 5-3, 5-4, 5-5 after seeing fertile on 7-28.",,,,,,,,,,,,,,,,S,,,,,SD,S,S,S,S
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,Taraxacum officinale,Taraxacum officinale,4,5,,,,,,,,,,,,,S,S,,,F,S,,,,F,,,,
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,Valeriana capitata,Valeriana occidentalis,14,4,,,,,,,,,,,,,,,,,,SD,FD,,,,SD,SD,,
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,Unknown 10 mini fruits,Galium bifolium,1,14,,F,F,F,F,F,F,F,F,F,,F,F,,,,F,F,,,,,F,,,
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,Delphinium nuttallianum,Delphinium nuttallianum,1,10,,S,,,,,F,,,SE,,S,S,S,,,S,,,,S,,,,S,F
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,Viola sp.,Viola nuttallii,3,8,,,,,S,S,,SD,,,S,SD,SD,S,,,S,,,,,,,,,
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,Alternate long leaf forb,Polygonum douglasii,1,3,,,,,S,S,,,,,,,,,,,,,,,S,,,,,
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,Ranunculus sp.,Ranunculus inamoenus,1,1,,,,,,S,,,,,,,,,,,,,,,,,,,,
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,Salty unknown,Atriplex argentea,1,5,,,,,,,,,S,S,,,,,,S,,,S,,,,,,S,
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,unknown seedling,unknown seedling,1,1,,,,,,,,,,,,SE,,,,,,,,,,,,,,
um2-4_nu_um2-4,Upper Montane,Upper Montane,um2-4,um2-4,netted untouched,netted untouched Upper Montane,Low Control,2019,20190708,forb,Agoseris glauca,Agoseris glauca,1,1,,,,,,,,,,,,,,,S,,,,,,,,,,,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,forb,Achillea millefolium,Achillea millefolium,8,10,,S,SD,,,,SD,S,,,,SD,S,,,,S,,,,,S,S,S,,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,forb,Bromus carinatus,Bromus carinatus,1,8,"Verified in 2-1, 2-3, 3-4, 3-5, 5-4 when saw fertile in field on July 22",,,,,,F,,SD,S,,,,,S,S,S,,,,S,,,,S,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,graminoid,Elymus repens,Elymus repens,1,4,Added all Elymus to plot later when saw fertile in field on July 22 and July 28.,,,,,,,,,,,,,,,S,,,,,,S,S,S,,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,forb,"soft, hairy, serrated",Erigeron sp.,1,2,Erigeron of some sort?,,,,,,,,S,,,,,,,,,,,,SD,,,,,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,forb,Lathyrus lanszwertii,Lathyrus lanszwertii,1,1,,,,F,,,,,,,,,,,,,,,,,,,,,,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,graminoid,Melica spectabilis,Melica spectabilis,1,5,,,,,,,,,F,,,,,F,F,F,,F,,,,,,,,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,forb,Mertensia fusiformis,Mertensia fusiformis,1,1,,,,,,,,,,,,F,,,,,,,,,,,,,,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,graminoid,Poa pratensis,Poa pratensis,1,13,,F,S,,,,S,S,S,,,,S,S,S,,,,S,,,,S,S,S,F
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,forb,Potentilla pulcherrima,Potentilla pulcherrima,4,3,,,,,,,,SD,,,,,,,,,,,,,,S,,,S,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,graminoid,Stipa nelsonii,Stipa nelsonii,6,11,"Verified in 1-1, 1-2, 1-4, 1-5 in field 7-28 and also changed Festuca to Stipa in 4-1, 4-2, 4-3, 5-1 on 7-28.",S,S,,S,SD,,,,,SD,S,,,,,SD,S,S,,,S,,S,,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,forb,Viola sp.,Viola nuttallii,1,1,,,,,,,,,,,,,,,,,,,,S,,,,,,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,forb,Delphinium nuttallianum,Delphinium nuttallianum,2,12,,S,,F,,,,,,,F,S,F,F,,F,F,S,F,,,S,,S,,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,forb,Thalictrum fendleri,Thalictrum fendleri,1,1,,,S,,,,,,,,,,,,,,,,,,,,,,,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,forb,Helianthella quinquenervis,Helianthella quinquenervis,4,4,,,,S,,,,,,S,,,,S,,S,,,,,,,,,,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,forb,Heliomeris multiflora,Heliomeris multiflora,1,1,,,,,,S,,,,,,,,,,,,,,,,,,,,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,forb,Salty unknown,Atriplex argentea,1,3,,,,,,,,SE,,,,,S,,,,,,,SE,,,,,,
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,forb,Alternate long leaf forb,Polygonum douglasii,1,5,,,,,,,,,,,,,S,,,,,S,S,,,S,,,,S
um2-5_ws_um2-5,Upper Montane,Upper Montane,um2-5,um2-5,within site transplant,within site transplant Upper Montane,Low Control,2019,20190708,forb,Unknown 10 mini fruits,Galium bifolium,1,7,,,,,,,,,,,,,,F,,,F,F,F,,,F,F,F,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,forb,Achillea millefolium,Achillea millefolium,3,16,,S,,S,S,S,,S,S,S,S,,S,,S,,,,S,S,S,,,S,S,S
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,graminoid,Carex sp.,Carex sp.,9,11,,S,S,,,,F,,,F,S,,,,FD,SD,,,,FD,F,,,,S,FD
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,forb,Erigeron speciosus,Erigeron speciosus,6,5,,,,,,,,,,,,,SD,,,,S,SD,FD,,,,S,,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,forb,Hymenoxys hoopesii,Hymenoxys hoopesii,3,7,,,,,,,S,S,,,,S,S,,,,,,,,,S,S,S,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,forb,Linum lewisii,Linum lewisii,1,2,,,,,,,,,,,,S,,,,,,,,,,,S,,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,graminoid,Poa pratensis,Poa pratensis,4,21,,,,S,S,S,S,S,S,S,F,S,,S,F,F,F,S,S,S,S,F,F,S,S,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,forb,Potentilla pulcherrima,Potentilla pulcherrima,20,23,,FD,F,F,F,F,F,FD,FD,FD,FD,FD,F,F,F,S,FD,F,,S,S,S,FD,,S,S
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,graminoid,Stipa nelsonii,Stipa nelsonii,1,4,"Verified in 2-2 on 7-28 and added to 3-5, 4-1.",,,,,,,S,,,,,S,,,S,S,,,,,,,,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,forb,Taraxacum officinale,Taraxacum officinale,1,3,,F,F,,,,,,,,,,,,,,,,,,,,,,,S
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,forb,Vicia americana,Vicia americana,1,10,,,,,,S,,,F,S,S,,F,F,S,F,,,,F,F,,,,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,graminoid,Elymus repens,Elymus repens,1,5,"Added Elymus to 1-2 and removed Bromus from 1-2 after seeing fertile in field on July 22. Changed all other Bromus to Elymus because never saw Bromus seeding this year or last, though can't be 100% sure it's not here.",S,S,S,,,,,,,,S,,,,,,,,,,,,S,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,graminoid,Melica spectabilis,Melica spectabilis,1,9,,S,S,,,,,,,,,,,F,S,,S,F,F,,,S,S,,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,forb,Delphinium nuttallianum,Delphinium nuttallianum,2,3,,,F,,S,,S,,,,,,,,,,,,,,,,,,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,forb,Viola sp.,Viola nuttallii,6,12,,,SD,,,SD,SD,S,,,S,S,S,S,S,,S,,S,,,F,,,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,forb,Mertensia fusiformis,Mertensia fusiformis,1,3,,,,,,,S,,,,,,S,,,,S,,,,,,,,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,forb,Senecio crassulus,Senecio crassulus,1,1,,,,,,,,,S,,,,,,,,,,,,,,,,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,forb,Lathyrus lanszwertii,Lathyrus lanszwertii,1,2,,,,,,,,,,,,S,,,,,S,,,,,,,,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,forb,Alternate long leaf forb,Polygonum douglasii,1,1,,,,,,,,,,,,,,,,,,,,,S,,,,,
um3-1_u_um3-1,Upper Montane,Upper Montane,um3-1,um3-1,untouched,untouched Upper Montane,Low Control,2019,20190709,forb,Boechera stricta,Boechera stricta,1,1,,,,,,,,,,,,,,,,,,,,,,,,,S,
um3-2_w2_mo3-3,Monument,Upper Montane,um3-2,mo3-3,warmed two steps,warmed two steps Monument,High W2,2019,20190709,forb,Agoseris glauca,Agoseris glauca,1,1,,,,,,,,,,,S,,,,,,,,,,,,,,,
um3-2_w2_mo3-3,Monument,Upper Montane,um3-2,mo3-3,warmed two steps,warmed two steps Monument,High W2,2019,20190709,forb,Castilleja sulphurea,Castilleja sulphurea,1,3,,,,,,,,,,,,,,,,,S,S,,,,S,,,,
um3-2_w2_mo3-3,Monument,Upper Montane,um3-2,mo3-3,warmed two steps,warmed two steps Monument,High W2,2019,20190709,forb,Heterotheca pumila,Heterotheca pumila,45,19,,,,F,,,,F,FD,F,,F,FD,FD,FD,F,F,FD,FD,FD,FD,F,FD,FD,FD,FD
um3-2_w2_mo3-3,Monument,Upper Montane,um3-2,mo3-3,warmed two steps,warmed two steps Monument,High W2,2019,20190709,forb,Hymenoxys hoopesii,Hymenoxys hoopesii,1,1,,,S,,,,,,,,,,,,,,,,,,,,,,,
um3-2_w2_mo3-3,Monument,Upper Montane,um3-2,mo3-3,warmed two steps,warmed two steps Monument,High W2,2019,20190709,forb,Ligusticum porteri,Ligusticum porteri,3,4,,,,,,,,,,,,,S,,,,SD,S,,,,,,,,SE
um3-2_w2_mo3-3,Monument,Upper Montane,um3-2,mo3-3,warmed two steps,warmed two steps Monument,High W2,2019,20190709,graminoid,Poa reflexa,Poa reflexa,5,16,,S,SD,F,S,S,,,S,,S,,S,S,,,S,,S,,S,S,S,,S,S
um3-2_w2_mo3-3,Monument,Upper Montane,um3-2,mo3-3,warmed two steps,warmed two steps Monument,High W2,2019,20190709,forb,salty unknown,Atriplex argentea,1,3,,,,,,S,,,,,S,,,,,,,,,,,,,,S,
um3-2_w2_mo3-3,Monument,Upper Montane,um3-2,mo3-3,warmed two steps,warmed two steps Monument,High W2,2019,20190709,forb,white mustard silicles,Noccaea fendleri,1,4,,,,S,,S,,,,,S,,,,,,,,,S,,,,,,
um3-2_w2_mo3-3,Monument,Upper Montane,um3-2,mo3-3,warmed two steps,warmed two steps Monument,High W2,2019,20190709,forb,Erythronium grandiflorum,Erythronium grandiflorum,1,5,,,,,,S,S,,,,,,,S,S,,,,,,S,,,,,
um3-2_w2_mo3-3,Monument,Upper Montane,um3-2,mo3-3,warmed two steps,warmed two steps Monument,High W2,2019,20190709,forb,Helianthella quinquenervis,Helianthella quinquenervis,2,4,,,,,,,,,,,,,,,S,S,,,,S,S,,,,,
um3-2_w2_mo3-3,Monument,Upper Montane,um3-2,mo3-3,warmed two steps,warmed two steps Monument,High W2,2019,20190709,forb,Hydrophyllum capitatum,Hydrophyllum capitatum,1,3,,,,,,,,,,,,,,,,,F,,F,F,,,,,,
um3-2_w2_mo3-3,Monument,Upper Montane,um3-2,mo3-3,warmed two steps,warmed two steps Monument,High W2,2019,20190709,forb,Boechera stricta,Boechera stricta,1,1,,,,,,,,,,,,,,,,,,F,,,,,,,,
um3-4_w1_pf3-2,Pfeiler,Upper Montane,um3-4,pf3-2,warmed one step,warmed one step Pfeiler,Mid W1,2019,20190709,forb,Agoseris glauca,Agoseris glauca,1,12,,,S,S,,,,S,,,,S,,,,S,S,S,,,S,S,S,,S,S
